country,skill_sets,top_skills
Washington D.C. Metro Area,"[{'\n  Industry Knowledge': ['Big Data', 'Machine Learning', 'Strategy', 'Business Intelligence', 'Statistics', 'Analysis', 'Start-ups', 'Business Analysis', 'Cloud Computing', 'Business Analytics', 'Management Consulting', 'Product Management', 'Statistical Modeling', 'Product Development', 'Data Visualization', 'Entrepreneurship', 'Operations Research', 'Optimization', 'Algorithms', 'Competitive Analysis', 'Wireless', 'Photography', 'Manufacturing', 'Operations Management']}, {'\n  Tools & Technologies': ['R', 'Hadoop', 'SQL', 'Python', 'Databases', 'Matlab', 'Amazon Web Services (AWS)']}, {'\n  Interpersonal Skills': ['Cross-functional Team Leadership', 'Community Organizing']}, {'\n  Languages': ['Spanish']}, {'\n  Other Skills': ['Predictive Modeling', 'Data Science', 'Predictive Analytics', 'Time Series Analysis', 'MapReduce', 'Hive', 'Monte Carlo Simulation', 'Apache Pig', 'Neural Networks']}]","Data Mining,Analytics,Data Analysis"
Israel,[{'\n  Industry Knowledge': []}],"Python,Data Science"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Financial Analysis', 'Financial Modeling', 'Competitive Analysis', 'Business Strategy', 'Corporate Finance', 'Business Analysis', 'Strategy', 'Banking', 'Project Finance', 'Budgets', 'Due Diligence', 'Analysis', 'Strategic Planning', 'Retail Banking', 'Credit Analysis', 'Commercial Banking', 'Credit Risk', 'Risk Management', 'Portfolio Management', 'Analytical Skills', 'Budgeting', 'Data Analysis']}, {'\n  Tools & Technologies': ['Microsoft Office', 'Microsoft Excel', 'PowerPoint']}, {'\n  Interpersonal Skills': ['Management', 'Negotiation', 'Customer Service', 'Public Speaking']}, {'\n  Other Skills': ['Relationship Management']}]","Teamwork,Project Management,Leadership"
"Hyderabad, Telangana, India","[{'\n  Industry Knowledge': ['Big Data', 'Requirements Analysis', 'Analytics']}, {'\n  Tools & Technologies': ['Oracle', 'PL/SQL', 'Cobol', 'DB2', 'SQL', 'C']}, {'\n  Other Skills': ['MapReduce']}]","Data Analytics,R,Tableau"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Statistics', 'Data Analysis', 'Soil', 'Climate Change', 'Environmental Impact Assessment', 'Environmental Compliance', 'Sustainability', 'Remediation', 'Sampling', 'Water Quality', 'Environmental Awareness', 'Chemistry', 'Statistical Data Analysis', 'Biology', 'Big Data', 'Environmental Policy', 'Research', 'Groundwater', 'Environmental Permitting']}, {'\n  Tools & Technologies': ['R']}, {'\n  Other Skills': ['Seeing the Bigger Picture', 'Data Science', 'Sediment', 'Toxicology']}]","Environmental Consulting,Ecology,Environmental Science"
,,
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Software Engineering', 'Design Patterns', 'Multithreading', 'Web Services', 'Software Design', 'Software Development', 'Web Applications', 'Mobile Applications', 'Distributed Systems']}, {'\n  Tools & Technologies': ['.NET', 'Visual Studio', 'WCF', 'JavaScript']}]","C#,Object Oriented Design,OOP"
,,
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Programming', 'Science', 'Optics', 'Testing', 'Sensors', 'Machining', 'Algorithms', 'PCB design', '3D Printing', 'Rapid Prototyping', 'Signal Processing']}, {'\n  Tools & Technologies': ['LaTeX', 'Matlab', 'Python', 'SolidWorks']}, {'\n  Other Skills': ['Laser Physics', 'Experimental Design', 'Laser Cutting', 'Numerical Simulation', 'NI LabVIEW', 'GNU Octave', 'KiCAD', 'Vacuum', 'Precision Measuring', 'Experimentation', 'Cypress PSoC', 'Precision Measurement', 'Gravity', 'Gravitational measurement', 'Precision Engineering']}]","Physics,Data Analysis,Research"
"Kirkland, Washington","[{'\n  Industry Knowledge': ['Agile Methodologies', 'Virtualization', 'Software Design', 'Web Services', 'Programming']}, {'\n  Tools & Technologies': ['C#', 'Visual Studio', 'Windows Azure', 'C++', 'WCF', 'Microsoft SQL Server', 'SCCM', 'Windows']}, {'\n  Interpersonal Skills': ['Team Building']}, {'\n  Other Skills': ['Silverlight']}]","Software Development,Cloud Computing,.NET"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Event Planning', 'Computer Science']}, {'\n  Tools & Technologies': ['Microsoft Word']}, {'\n  Interpersonal Skills': ['Leadership', 'Public Speaking', 'Time Management']}, {'\n  Other Skills': ['Social Networking']}]","Microsoft Office,Social Media,Customer Service"
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
